id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
22164,0.28178355,0.008196646,0.0008417419,0.0005727392,0.017259382,0.17939407,0.4946909
22165,0.0024768112,0.016168801,0.0011439605,0.0010532105,0.0151085965,0.5537255,0.40937713
22166,0.21788734,0.0014088261,0.00071261165,0.0009268028,0.0051171025,0.47236776,0.3679346
22167,0.0971183,0.0019340228,0.0023094171,9.781087e-05,0.0034027225,0.1808183,0.4012355
22168,0.01048581,0.001992555,0.0021521274,0.9008969,0.012428958,0.013525072,0.12946828
22169,0.0034413452,0.00722879,0.0015311285,0.0003509976,0.016181687,0.39790487,0.61271244
22170,0.00042765486,0.0013325397,0.9483341,0.00013692584,0.00050711376,0.0020396789,0.05714662
22171,0.08225287,0.0061117825,0.003241422,0.00081581867,0.046828058,0.4506556,0.4525041
22172,0.14185824,0.017523509,0.03240038,0.00021049715,0.118646026,0.20291704,0.48716098
22173,0.008293049,0.0012251415,0.0024114628,0.00036320483,0.0037202062,0.25176856,0.69777375
22174,0.002366618,0.0026610189,0.00083528005,0.00036224283,0.0050906716,0.61559373,0.44933286
22175,0.23654903,0.028744843,0.015742,0.00035936967,0.016698478,0.15141217,0.39006266
22176,0.14702305,0.014309295,0.019215873,0.00030076428,0.037126873,0.4396546,0.2939158
22177,0.12841277,0.51920015,0.00058779167,0.0009447698,0.017853118,0.12886758,0.25290427
22178,0.31898052,0.007605567,0.0007978909,0.0007089988,0.010712065,0.22190572,0.31673762
22179,0.00093367044,0.121203855,0.33860794,0.00032774112,0.012600578,0.17423742,0.3841331
22180,0.27143803,0.0013331071,0.0017205332,0.00010586771,0.01383342,0.22852848,0.37847963
22181,0.024414672,0.007831075,0.09601563,0.004631538,0.025233474,0.22483245,0.5568993
22182,0.02751964,0.0016276685,0.00063531264,0.0017491492,0.03234872,0.27214247,0.59743875
22183,0.13279752,0.00130556,0.0009676597,0.00015368807,0.07102344,0.33760136,0.43891498
22184,0.013672954,0.036284577,0.0010605772,0.00012648085,0.0033220837,0.17044652,0.562051
22185,0.050483145,0.027629375,0.023763895,0.00019460707,0.029260164,0.443364,0.32500985
22186,0.03228174,0.0020039168,0.0006069139,0.0045752693,0.030416042,0.35568646,0.6113914
22187,0.002634672,0.011936311,0.0016771514,0.00039574038,0.010736008,0.38726375,0.4171097
22188,0.00988258,0.0038528682,0.0012544385,0.00041158826,0.0030807941,0.4907107,0.38534027
22189,0.0019758127,0.0027913754,0.94273627,0.00017623926,0.0017929315,0.0017933976,0.07680753
22190,0.22922933,0.0010374992,0.0015745253,0.0067128325,0.03970163,0.49213117,0.26395372
22191,0.06744528,0.0013023496,0.00069621607,0.0011842297,0.030722814,0.692899,0.27016136
22192,0.002276137,0.0051046326,0.82734334,0.0002077228,0.0036378303,0.011698577,0.098054
22193,0.009589306,0.001717759,0.0007026976,0.00016520338,0.0036958244,0.7088874,0.28877458
22194,0.0041361377,0.0012466653,0.8776648,0.00027356594,0.0012505625,0.009215646,0.1589345
22195,0.16755043,0.009057284,0.0007730242,0.00023241721,0.0025099767,0.15608416,0.53794587
22196,0.00063872925,0.0012560257,0.9426795,0.00014128075,0.00048346847,0.0020955647,0.059762508
22197,0.29557607,0.0027895467,0.0019496081,0.00017790927,0.03735669,0.2065795,0.3738351
22198,0.0012455401,0.0010848603,0.57100046,0.00043475334,0.0013810963,0.0049375333,0.27699405
22199,0.0552764,0.0010576819,0.0012358315,0.0003610589,0.0063172914,0.63773763,0.29259285
22200,0.15828386,0.015655762,0.009438817,0.00053794816,0.17353782,0.14301288,0.33811688
22201,0.13555305,0.006398299,0.0053549893,0.00022798678,0.7974127,0.07685143,0.25267705
22202,0.18076524,0.015056849,0.043945476,0.00033186405,0.07042662,0.05859442,0.51008904
22203,0.018089533,0.0072535663,0.0615634,0.00040717277,0.025270415,0.17481141,0.5947465
22204,0.27645075,0.0013423043,0.0004272201,0.002828796,0.031508468,0.17903975,0.4276392
22205,0.0009644488,0.003068,0.16131799,0.00052331854,0.0038667396,0.11482809,0.21309078
22206,0.07326295,0.003272606,0.00087158236,0.00038002254,0.0049504093,0.48182938,0.4406447
22207,0.0009012685,0.0040020836,0.8992608,0.00017686939,0.00051425444,0.0018889146,0.090043165
22208,0.088470265,0.04767789,0.005415975,0.00035902899,0.00854051,0.30705348,0.29026505
22209,0.0033414362,0.6511199,0.0012684833,0.0009433886,0.0048383055,0.1345944,0.25050813
22210,0.0013006452,0.005769074,0.8883544,0.0002707186,0.0013404002,0.004556966,0.19665866
22211,0.19709918,0.01944302,0.015545953,0.0002287975,0.12273205,0.2036679,0.4434509
22212,0.0010495016,0.042141482,0.0035001289,0.00026896322,0.02179505,0.55428106,0.44444293
22213,0.3052745,0.0015512931,0.0013241941,0.00013094912,0.044103034,0.14386937,0.56885177
22214,0.0011005569,0.03411619,0.0012879783,0.0006092782,0.011264873,0.57182425,0.3917243
22215,0.0013907433,0.69800645,0.0019782684,0.00056964724,0.014773686,0.09160596,0.33082932
22216,0.015901452,0.0005384876,0.0017147363,0.27268857,0.009475862,0.09590345,0.29809633
22217,0.0022778227,0.0077609434,0.8297681,0.0003376947,0.0012899319,0.004156275,0.09160392
22218,0.011023854,0.005004371,0.00453436,0.026026916,0.03268857,0.26791725,0.28969544
22219,0.0020972576,0.110796385,0.11772274,0.00035272283,0.0131153995,0.22489102,0.5911587
22220,0.042235974,0.0009998712,0.000537451,0.0010589537,0.004757414,0.6235294,0.3400341
22221,0.019273045,0.0007311009,0.000955579,0.00049718627,0.003851798,0.20544569,0.724591
22222,0.1992105,0.02640697,0.016947892,0.00018231965,0.059508894,0.21863613,0.47390342
22223,0.29804996,0.004018583,0.0005691967,0.00013644596,0.004128824,0.24435012,0.43872312
22224,0.076660775,0.0033998468,0.07237799,0.00901837,0.05895335,0.38951856,0.29361635
22225,0.010408005,0.0008406349,0.0006714048,0.061332494,0.05618354,0.19733304,0.4484418
22226,0.003335431,0.008863766,0.04766368,0.022558663,0.059317295,0.17433062,0.5509777
22227,0.0008622359,0.001665962,0.91648144,0.00026846596,0.00088617083,0.0029575652,0.06725359
22228,0.10231421,0.008121086,0.027465863,0.00021076767,0.01817891,0.29661405,0.41132063
22229,0.0018720691,0.49184123,0.0009394814,0.008202451,0.011419593,0.1215299,0.40186742
22230,0.00073770655,0.0013345019,0.9093072,0.00016230822,0.0006467575,0.0051910155,0.09759483
22231,0.11966502,0.00097205717,0.0007490487,0.00033266516,0.0037115102,0.48607227,0.41286373
22232,0.0070342743,0.0017444645,0.0011741202,0.9173125,0.014364393,0.011550955,0.16546345
22233,0.00080933823,0.0014720493,0.923931,0.00013729859,0.0005728009,0.0031949424,0.06097959
22234,0.028814975,0.0061688777,0.0025667336,0.8452003,0.015207226,0.0067840465,0.16758819
22235,0.034083694,0.027823715,0.02318333,0.00071072625,0.070379466,0.3271557,0.39615443
22236,0.0016966801,0.010427584,0.00070038065,0.00023471787,0.011013265,0.36355764,0.58730775
22237,0.13013177,0.00084076996,0.0006773094,0.001243384,0.068968885,0.43989465,0.4677188
22238,0.021321801,0.0027165713,0.0018859198,0.010182246,0.093266524,0.21307029,0.41397494
22239,0.015664164,0.19280727,0.0021165432,0.00018525808,0.0046096905,0.24162869,0.40745214
22240,0.0007651385,0.41162008,0.0018441386,0.00034188756,0.0025293159,0.10247709,0.31762177
22241,0.2975959,0.0024347387,0.0013748974,0.00047439302,0.003757721,0.3620048,0.4004569
22242,0.27165246,0.0042398553,0.0006429823,0.0001611034,0.002121943,0.19581825,0.37284437
22243,0.16456126,0.0044983774,0.0015443396,9.080577e-05,0.012112573,0.28807628,0.43958917
22244,0.01411254,0.7616612,0.0034983945,0.00018366422,0.015238902,0.07426901,0.29679218
22245,0.10876211,0.014861408,0.025666902,0.0008112052,0.23724718,0.2686974,0.34318042
22246,0.0727761,0.0054058614,0.00062593014,0.0007753932,0.008222096,0.48952225,0.42979234
22247,0.08803912,0.0035440659,0.074739255,0.00072222116,0.12167379,0.30758122,0.40887672
22248,0.0098399,0.18478803,0.003054841,0.00030718232,0.011406858,0.36168137,0.34653473
22249,0.017565228,0.0012124376,0.00088426255,0.8859386,0.04209686,0.05747818,0.21243492
22250,0.08036938,0.120106265,0.002303872,0.00029349764,0.061843086,0.29048187,0.36196896
22251,0.042515125,0.0015669045,0.00059419614,0.00019440752,0.0028123881,0.3483332,0.5619236
22252,0.029135255,0.041858453,0.022880623,0.0012028316,0.028698012,0.2709772,0.44817892
22253,0.008430263,0.012865226,0.0018551579,0.00022561889,0.0032591484,0.6385986,0.42824098
22254,0.08458091,0.018215526,0.020383863,0.0013339898,0.119503684,0.29015753,0.34936887
22255,0.0010536155,0.0012291647,0.92325795,0.00013273364,0.00056205626,0.0014930015,0.09177848
22256,0.15478663,0.0014258674,0.0010152559,0.0005481173,0.017235192,0.53801763,0.30206507
22257,0.057060324,0.007047309,0.0009173712,0.00016574188,0.004232532,0.37080443,0.51230204
22258,0.000584329,0.0016370184,0.9290865,0.00013267568,0.0004580375,0.0018940648,0.061801635
22259,0.20930485,0.066092,0.003819932,0.00017444433,0.042326514,0.17403091,0.3205203
22260,0.09551619,0.016554752,0.045466315,0.00079043827,0.02389576,0.5109461,0.32719406
22261,0.0013040663,0.0011035805,0.93850464,0.00016811329,0.0012279634,0.0016591705,0.06563147
22262,0.25403002,0.00078301673,0.0021481377,0.00019970971,0.07916498,0.09423786,0.4039692
22263,0.0026543695,0.016330566,0.05474654,0.0007429867,0.026845558,0.18373637,0.5694875
22264,0.035067596,0.008830524,0.0010960558,0.00048230967,0.0047310293,0.5369388,0.44740236
22265,0.14031577,0.3363191,0.004684432,9.456365e-05,0.019559516,0.06644553,0.4139799
22266,0.050859254,0.0028505763,0.0010499591,0.00030476434,0.0030851087,0.6088774,0.3403025
22267,0.05170323,0.0032521314,0.00079227483,0.0007533417,0.0027305617,0.53464544,0.40027076
22268,0.006482604,0.0024264997,0.0031645496,0.907942,0.0083995275,0.010104853,0.18057689
22269,0.1620011,0.004350661,0.025873465,0.0010598515,0.01080015,0.42995846,0.29451415
22270,0.015477948,0.0050916234,0.09065238,0.00015960711,0.0033760779,0.29600355,0.39664316
22271,0.020275788,0.036127422,0.0015035885,0.00022360645,0.01299262,0.540088,0.33445373
22272,0.0066215307,0.36821645,0.0012539602,0.00030997774,0.0071326373,0.24329418,0.3028842
22273,0.0005997879,0.0008391252,0.9019389,0.0001985426,0.00076491025,0.0015187243,0.085341804
22274,0.58735484,0.0016616003,0.0043304,0.00011135866,0.057134364,0.04971364,0.3203649
22275,0.02177037,0.0047087567,0.0023326057,0.00055244734,0.020392807,0.5045172,0.48531815
22276,0.0038793948,0.007755969,0.0012039745,0.00032579812,0.0043100608,0.2267971,0.7073105
22277,0.0016416392,0.05044638,0.0015115776,0.0015424349,0.0088555375,0.44099066,0.38449094
22278,0.17973424,0.004465791,0.0022117074,0.00027659742,0.022725571,0.13024081,0.4955593
22279,0.06652294,0.35205263,0.0016134046,0.00014737132,0.010154779,0.26601744,0.27424994
22280,0.033875883,0.19533363,0.0014484477,0.0001528237,0.04879158,0.20772903,0.30517253
22281,0.08371666,0.38200903,0.006232478,0.00021416915,0.023223167,0.07861381,0.20498548
22282,0.0007529258,0.001401174,0.93440366,0.00017309462,0.00047639507,0.0019103469,0.060515065
22283,0.001789356,0.0026014203,0.04231412,0.00048895,0.011746405,0.25530908,0.5440308
22284,0.04058177,0.0033624328,0.019574713,0.00019658674,0.019112121,0.25596732,0.58339375
22285,0.20396101,0.006339453,0.029315582,0.0007360111,0.10977821,0.17541948,0.48258016
22286,0.00075889635,0.0012125133,0.9385685,0.00013692584,0.00053224503,0.0022934678,0.05866382
22287,0.21863683,0.0035382994,0.13164353,0.00043421597,0.16345578,0.16166747,0.4605934
22288,0.00041852766,0.0011944376,0.9201402,0.00014314517,0.00048022676,0.0022889029,0.05396705
22289,0.14092049,0.0049438393,0.0010176309,0.00021712232,0.039229725,0.25141668,0.4915604
22290,0.051977135,0.10537665,0.0046245637,0.0002689781,0.05753727,0.14742774,0.40749863
22291,0.04665337,0.24860686,0.0007605685,0.00062260486,0.033676714,0.359199,0.34659532
22292,0.16904062,0.01201001,0.0062731686,0.00046926405,0.016236989,0.34887972,0.1718454
22293,0.0681263,0.0074028806,0.0013434713,0.00011722735,0.0035600269,0.35219797,0.40477872
22294,0.00049965957,0.0014098589,0.9483309,0.00015392699,0.0006027889,0.0025647886,0.061053816
22295,0.06947166,0.07026152,0.0011469558,0.0045142197,0.03333233,0.2848936,0.21850196
22296,0.0008861219,0.0010041819,0.68020123,0.0002532399,0.0013691585,0.004557379,0.22485162
22297,0.118752494,0.0059921904,0.0006972552,0.0007277521,0.005050417,0.56328523,0.2600635
22298,0.0011873466,0.0008358628,0.93782634,0.00019865435,0.0006033772,0.0018696854,0.095321685
22299,0.23773856,0.0053113713,0.0034179708,0.0002585331,0.5065163,0.1449284,0.2827289
22300,0.094593525,0.21969567,0.0068879477,0.00025104504,0.10589173,0.026565613,0.3766097
22301,0.0011022787,0.002787644,0.8192345,0.0002338661,0.0015676133,0.0034476551,0.09834665
22302,0.0013365129,0.1551041,0.2619911,0.00025905203,0.006477198,0.14564651,0.51511145
22303,0.0011939234,0.06034439,0.03191055,0.00044153084,0.021733917,0.30960628,0.5712503
22304,0.014720984,0.032471225,0.018257825,0.0003681921,0.18896203,0.12470681,0.56387085
22305,0.018130483,0.010865393,0.004717765,0.00039972967,0.029132286,0.09355405,0.7001939
22306,0.515699,0.00085937453,0.0020602646,0.00017800718,0.031074252,0.13689134,0.3907831
22307,0.00088308036,0.028869463,0.0033953728,0.00018955431,0.0062923613,0.51397234,0.36049685
22308,0.20000002,0.0025181654,0.001000777,0.0005976375,0.021554165,0.43226415,0.23343946
22309,0.21464367,0.0011491649,0.00035586228,0.0004765663,0.016343195,0.19137876,0.47444034
22310,0.20190223,0.0032137213,0.0034111268,0.00084736146,0.008832753,0.1601093,0.56332636
22311,0.024875794,0.0055368603,0.19463052,0.049194716,0.028226325,0.16372196,0.30463344
22312,0.013357604,0.0018568707,0.0011664262,0.00027217978,0.003908659,0.47447792,0.42766327
22313,0.0010544243,0.03947788,0.08312969,0.00077702495,0.0075488235,0.33667752,0.414658
22314,0.00040870535,0.0014283172,0.9286048,0.00014885465,0.00047204897,0.0023249248,0.081612684
22315,0.0014229253,0.0009015631,0.9532844,0.00019361982,0.0012906392,0.0017412249,0.07090881
22316,0.4430282,0.011542297,0.015520185,0.00025717533,0.037427142,0.13375667,0.32567146
22317,0.07566115,0.000996368,0.000795224,0.00091723964,0.0052091605,0.61025786,0.32905525
22318,0.038093485,0.0023537534,0.0015183454,0.00028976,0.0055746464,0.64896834,0.37401488
22319,0.10164375,0.0043356745,0.079299144,0.0013564426,0.05260972,0.055924878,0.6587323
22320,0.28879872,0.0036475498,0.019105205,0.00033441183,0.07949536,0.15688576,0.43343315
22321,0.0011620546,0.23259689,0.24547614,0.00031697497,0.001012562,0.010370246,0.13885893
22322,0.146515,0.005792511,0.023292104,0.0022994473,0.10868748,0.13643324,0.35833904
22323,0.03501397,0.0016868832,0.0013399943,0.0033806826,0.015252854,0.5466837,0.3801708
22324,0.06214256,0.0010612538,0.0026711468,0.007448521,0.06868386,0.471149,0.2804529
22325,0.14982142,0.0025380503,0.0026205897,0.00010145903,0.008990067,0.43292654,0.4532466
22326,0.0009274097,0.044173717,0.07104781,0.0004890015,0.02198657,0.30050346,0.58104354
22327,0.0013512599,0.015349363,0.0012424765,0.0008173552,0.02194939,0.5126342,0.5296442
22328,0.10341028,0.010139955,0.009773409,0.000656491,0.0179455,0.49252808,0.31094238
22329,0.0020647086,0.010919139,0.049050845,0.0035976258,0.016338203,0.22852325,0.53748375
22330,0.00050963816,0.00092193024,0.8983345,0.00017847573,0.0006917679,0.0015422234,0.12748097
22331,0.0023559278,0.041501727,0.32724065,0.0055687255,0.024824766,0.17505513,0.4456527
22332,0.29273272,0.007923602,0.0152312955,0.00021499308,0.40390968,0.03824757,0.29323927
22333,0.0404169,0.020592656,0.05008587,0.0008481765,0.05682228,0.25594237,0.4088022
22334,0.005702032,0.0024395532,0.0017614956,0.9372077,0.010760421,0.011386309,0.1395874
22335,0.010584097,0.00283243,0.0020370977,0.8813998,0.010775846,0.007639986,0.10727309
22336,0.0038902892,0.022612602,0.0051182606,0.00023762711,0.0032001373,0.20304875,0.6095502
22337,0.03721054,0.04060159,0.0008853585,0.00551701,0.0097479215,0.38832444,0.33233157
22338,0.0010766535,0.11912049,0.32291797,0.001427368,0.012361957,0.19044688,0.3661893
22339,0.009393913,0.0017752284,0.0019992667,0.8687491,0.015407442,0.007981124,0.11631332
22340,0.0017625012,0.03988967,0.082954474,0.0019786959,0.017649109,0.25753462,0.49683243
22341,0.0014479877,0.010331301,0.21294059,0.00016560256,0.0036756808,0.23760375,0.35396457
22342,0.073963225,0.0029299145,0.0011622228,0.00083511736,0.0035749022,0.45211866,0.46563557
22343,0.021527257,0.08014638,0.031078627,0.00029980208,0.048338387,0.31374365,0.60732955
22344,0.060671117,0.0037688084,0.023698505,0.0010058575,0.02588626,0.5017002,0.30907753
22345,0.043789886,0.0016790023,0.0019446106,0.9232982,0.011969311,0.008813942,0.16567563
22346,0.15863094,0.0071531273,0.0014343255,0.014694001,0.010105443,0.4071924,0.18555284
22347,0.101923645,0.0012970355,0.001965998,0.0016212411,0.017970627,0.26918703,0.5643511
22348,0.21109955,0.0022525801,0.002541632,0.00012819203,0.025815828,0.06799417,0.67943007
22349,0.0047014034,0.0026843625,0.0028218934,0.00015907397,0.023804056,0.48537394,0.4907598
22350,0.34368193,0.0015948125,0.0026110997,0.00011523505,0.0040871766,0.14719383,0.569463
22351,0.019323664,0.0012297396,0.00068396924,0.0004429663,0.0055279303,0.6437586,0.30804843
22352,0.19850439,0.009747057,0.0053914725,0.00017427525,0.3580104,0.063505314,0.48147532
22353,0.0011254294,0.011949771,0.0015433487,0.00027755185,0.00920102,0.6302227,0.36353585
22354,0.039955243,0.004824323,0.0005569623,0.00026203165,0.006906676,0.5658999,0.33854374
22355,0.10144444,0.044750113,0.004395626,0.00016459254,0.341313,0.12364759,0.393297
22356,0.11125424,0.004122813,0.00053420354,0.00020945068,0.004198151,0.480056,0.36987996
22357,0.19579968,0.10094611,0.046712145,0.00017334982,0.025748907,0.16698743,0.2520085
22358,0.0075694066,0.058124244,0.00653631,0.00018397094,0.054109823,0.27637511,0.43177146
22359,0.0021224865,0.069255374,0.09988318,0.00062658824,0.011187543,0.33822832,0.35710457
22360,0.0009449125,0.0020908078,0.8996969,0.00018613753,0.000720104,0.008940726,0.12475176
22361,0.12726828,0.005628557,0.014680766,0.0012468393,0.12527955,0.24771738,0.36832592
22362,0.0018362157,0.0073875603,0.37213123,0.0010845213,0.0040631737,0.046608433,0.2496178
22363,0.03454094,0.0058602914,0.0021184536,0.0002567319,0.011152561,0.4076503,0.40346396
22364,0.228747,0.0011262038,0.0199952,0.0011954608,0.025440434,0.2958904,0.42849118
22365,0.00065252755,0.0025607857,0.9312834,0.00014111622,0.0004981262,0.0021087865,0.089841634
22366,0.040031176,0.0071047186,0.004492164,0.00018072438,0.021160912,0.2001911,0.5912332
22367,0.0050408086,0.017294025,0.0041959514,0.00023417466,0.0049615763,0.6835535,0.34996068
22368,0.0004512528,0.0016205057,0.9444246,0.00020074197,0.0006732329,0.0025515119,0.06672563
22369,0.095793165,0.0075727175,0.0011111308,0.00040496106,0.002730441,0.45855105,0.4241447
22370,0.04422699,0.009930238,0.002995458,0.00093556766,0.08578359,0.36767694,0.5468804
22371,0.05116792,0.0021627366,0.16499582,0.0069776224,0.08613248,0.16310307,0.38360697
22372,0.0006787802,0.50811106,0.0013627899,0.0024318022,0.015855677,0.26168266,0.27410808
22373,0.0049123494,0.01237413,0.001173108,0.0005755959,0.012146157,0.34651715,0.68938506
22374,0.016973969,0.0026840384,0.0023090118,0.94947577,0.008661443,0.0068956953,0.10609572
22375,0.011612031,0.0015033459,0.0019768642,0.881741,0.013138114,0.00824301,0.25373945
22376,0.0009904692,0.0012053875,0.93109024,0.00018060397,0.00050370995,0.002744941,0.093187094
22377,0.0044820993,0.0017318247,0.0009840473,0.00026658206,0.0032085993,0.5905069,0.44040716
22378,0.008237118,0.002763983,0.92979306,0.0001263238,0.0024373413,0.0039081057,0.05534583
22379,0.041050635,0.009401565,0.019788863,0.00038025394,0.0125996,0.2884609,0.55918884
22380,0.21123543,0.001076269,0.0006178543,0.0003321977,0.0066765547,0.32957992,0.46287787
22381,0.061608866,0.028207384,0.03388225,0.0002672659,0.24214128,0.0916065,0.4000299
22382,0.24549028,0.0077928375,0.023578713,0.0018133483,0.0097863255,0.3630328,0.3082154
22383,0.0008115233,0.29021814,0.0010009526,0.0033531424,0.026876189,0.2729022,0.32807013
22384,0.15197597,0.0006205335,0.00058049685,0.021654015,0.0214919,0.19007653,0.42273518
22385,0.076247595,0.003997439,0.0011844141,0.00030342696,0.0049568564,0.40887007,0.4042236
22386,0.0022410098,0.010150989,0.055916306,0.0038621507,0.039016806,0.3422981,0.42458358
22387,0.094507225,0.0016919755,0.008581642,0.00014195337,0.008093014,0.10358311,0.7523124
22388,0.046944134,0.0017941488,0.00065074116,0.00015297519,0.010899242,0.50256544,0.50384957
22389,0.004300096,0.0009170478,0.86643475,0.00020090281,0.00096156285,0.001767315,0.08768362
22390,0.05562336,0.0033973323,0.0020839116,0.00011584155,0.003953437,0.099197075,0.6204876
22391,0.0014024022,0.0009935086,0.9526372,0.00019749718,0.0005643826,0.0015243109,0.0780962
22392,0.028137714,0.0018505809,0.004516584,0.86184764,0.012327297,0.0176371,0.14894725
22393,0.2649994,0.053489864,0.00436961,0.00015033084,0.015857166,0.23556666,0.28468522
22394,0.17765094,0.0010834757,0.00055491505,0.00021802948,0.00943859,0.059916876,0.77332854
22395,0.001569762,0.04319759,0.13233346,0.0003789154,0.009511181,0.24997437,0.42891702
22396,0.06577405,0.02459923,0.036311526,0.00018995129,0.17064555,0.15951459,0.44598743
22397,0.020746732,0.36561066,0.0009161304,0.00095582573,0.0046742205,0.32882634,0.2588064
22398,0.012568416,0.0022219159,0.0017602987,0.9247156,0.01245367,0.03333671,0.19150804
22399,0.041604344,0.0037641423,0.06492151,0.00022261961,0.005091015,0.06574564,0.63570637
22400,0.008466257,0.0032856865,0.29065084,0.00023702568,0.006831864,0.042291485,0.52525645
22401,0.013091481,0.0014073893,0.00151807,0.90779275,0.0065783192,0.013662245,0.17017213
22402,0.16220656,0.00065403304,0.041926406,0.0018426531,0.014176351,0.14951834,0.3700117
22403,0.4356366,0.0070049996,0.0136738615,0.00025819146,0.019363888,0.2139177,0.26380438
22404,0.08777958,0.01345292,0.026168063,0.00046558326,0.43263102,0.1229927,0.41957927
22405,0.002957699,0.0007363194,0.0016944765,0.0006441118,0.0028768375,0.14746402,0.84369475
22406,0.00095013593,0.11482477,0.30515945,0.0005435427,0.005488746,0.14565937,0.41985214
22407,0.07894717,0.010828367,0.001451681,0.00037716553,0.0036824606,0.45175326,0.314864
22408,0.00044789122,0.0013926227,0.9469628,0.00013729859,0.00058502174,0.0020396789,0.052793294
22409,0.0012783782,0.11597641,0.16328707,0.0005841149,0.011602752,0.23063794,0.35803282
22410,0.18636979,0.0009195436,0.0013690888,0.00018426288,0.022457749,0.28584212,0.47178814
22411,0.0012888863,0.01536501,0.0033390801,0.0013569981,0.053212445,0.34501404,0.77980566
22412,0.011662527,0.0010878672,0.00090950046,0.00042995805,0.008804982,0.7326177,0.27848327
22413,0.038290083,0.002957128,0.047107972,0.00041643274,0.015253177,0.37143657,0.50508946
22414,0.016738228,0.003408437,0.06940825,0.003368885,0.06859825,0.4126283,0.3177658
22415,0.12877156,0.0059843115,0.006547767,0.0077682803,0.43790627,0.07295052,0.36628225
22416,0.3257122,0.0057852413,0.0006948168,0.00012286786,0.004320805,0.17764117,0.4040085
22417,0.12922204,0.0037857073,0.0009126528,0.00055647886,0.0028714642,0.5887479,0.3414897
22418,0.0076989867,0.590815,0.0011738978,0.0003316177,0.036566854,0.19692439,0.39621386
22419,0.0020929012,0.030329656,0.056457877,0.0044360077,0.0176524,0.33558756,0.40148807
22420,0.0077603785,0.0043460038,0.0029429612,0.83959764,0.0076718763,0.01625098,0.24312359
22421,0.070153914,0.01922215,0.00067009625,0.00043403756,0.011027099,0.3974484,0.38358662
22422,0.008022783,0.0024870064,0.7422207,0.00015431187,0.004288821,0.004519254,0.12083963
22423,0.15006788,0.0061540212,0.011278573,0.0011408367,0.45993593,0.07640302,0.4177608
22424,0.0033234102,0.02472091,0.0030687705,0.04618167,0.05402821,0.17363793,0.54922575
22425,0.17007253,0.0012139659,0.00078205625,0.00034178866,0.010717185,0.597329,0.25645655
22426,0.08853988,0.009867325,0.0029070722,0.000472195,0.14228095,0.47953042,0.31846535
22427,0.024233198,0.0015090996,0.745085,0.0038445885,0.017459024,0.0658735,0.42620537
22428,0.0026579355,0.028210271,0.044805203,0.00038851512,0.025600357,0.22622515,0.58786255
22429,0.21909045,0.0014011873,0.00046635768,0.00061416166,0.036963385,0.3104392,0.43732235
22430,0.0007789982,0.82098603,0.0010755095,0.00078999926,0.0047365488,0.10877073,0.28292888
22431,0.085150644,0.009770012,0.06367552,0.0015193399,0.029833484,0.39028886,0.32539967
22432,0.007119349,0.0015266977,0.0021896085,0.8421784,0.00905906,0.006594905,0.11550786
22433,0.22236916,0.0018474769,0.0009282221,0.00013329272,0.003137312,0.50728947,0.41638628
22434,0.20777364,0.004028732,0.000558033,0.0005238513,0.0049214107,0.18329996,0.62907016
22435,0.00046156865,0.0012939533,0.9157673,0.00020025027,0.0005401838,0.0031581183,0.08585512
22436,0.00088714913,0.002515167,0.7212493,0.000238693,0.00086682924,0.0061643776,0.18471906
22437,0.006645345,0.0306694,0.0014194652,0.00020082678,0.0068481835,0.5067842,0.3932115
22438,0.16656479,0.00048129313,0.0042813136,0.0008560699,0.012915682,0.09088047,0.6047058
22439,0.0004254869,0.0014396515,0.9455354,0.00014275654,0.000563511,0.0019768614,0.07015161
22440,0.0007488724,0.0073068645,0.9029265,0.00014918234,0.0005667517,0.0029015196,0.13721639
22441,0.66226673,0.0017118002,0.0028516825,0.00014012987,0.04978943,0.05405338,0.27805078
22442,0.00043724,0.0023958303,0.9333905,0.00027282073,0.0007152955,0.003409942,0.06769691
22443,0.017624423,0.04118003,0.025747571,0.00018393586,0.016272927,0.2660183,0.49153954
22444,0.2780947,0.0015893219,0.00067177287,0.00028171157,0.004183692,0.20174195,0.4435044
22445,0.0012586561,0.0009109922,0.88071615,0.00017847573,0.000945401,0.001388514,0.08694548
22446,0.18124826,0.0023739904,0.00069521356,0.00071881374,0.16621894,0.21129824,0.45166218
22447,0.032800835,0.007995706,0.031107394,0.003458309,0.098087505,0.32526654,0.5571402
22448,0.039506223,0.006723556,0.000927754,0.00056910724,0.0051381798,0.6186793,0.31096357
22449,0.15740958,0.0010696555,0.0006433081,0.0005568978,0.006915379,0.67625,0.23402032
22450,0.037084244,0.0043106955,0.0681151,0.0019181883,0.026175467,0.36640364,0.3756423
22451,0.00069896335,0.0011524634,0.95151615,0.0001542823,0.00065803266,0.0023084558,0.06151739
22452,0.42236084,0.004035254,0.0010686391,0.0004538307,0.01809324,0.17652754,0.33384183
22453,0.00043808547,0.0012113556,0.9269511,0.00016473039,0.000612121,0.0022809196,0.059873022
22454,0.33325922,0.0032909752,0.0009963424,0.00034434695,0.00888689,0.17790568,0.4518233
22455,0.0012844285,0.031678684,0.0048393453,0.0007016483,0.03571806,0.23209801,0.5005465
22456,0.1580082,0.03936078,0.00045379435,0.00025313755,0.0030607544,0.3530317,0.42944366
